I read that Indonesian bukannya gbs baca tp lack of reading comprehension and understanding .. thats whats damaging our generation,130,💔
"i can’t— i’m...... i'm not thinking of barney ,,,,,, jokes aside those are rlly pretty,, they just don’t suit me",112,💔
"in this life i been scarred, so i walk around with my guard, and they quick to say im trippin, i think about my past & get in my feelings damnn - Rod Wave",154,💔
"caption : we can hear ariana saying “ once, my lover, one touch, my lover “. ariana want one last touch from mac before he go and tell him bye forever..",152,💔
"Nothing hurts more than chanelling all your energy into a particular thing, and it yields nothing. Still hurts my chest .",121,💔
"heart been broke so many times i don’t know what to believe yeah mama , say its my fault, my fault i wear my hearton ma sleeve",126,💔
I'm so sorry to hear. How come you can't take her? I can't imagine what you're going through.,93,💔
tb to when i met idkhow and took a pic w them and my posture was that of a wet noodle,85,💔
"I miss my old job where I focus mainly on researches, analysis, product labelling, and creating all supporting documents for product registrations. I don't like what I'm doing with my current job",195,💔
"I really hope that oomf is okay. They really were the sweetest and I have a feeling that they didn´t do that thing, but instead got hacked. If they ever see this message just know that my dms are open and I miss talking to you",226,💔
"So Think Of It This Way: You’re just one broken heart closer, to happily ever after.",84,💔
"Wwwhhawhaaa..? [She’s too innocent to understand what he meant by that, but now it’s gonna be the only thing she’s gonna think about while she’s laying her head against his chest. ] UH.......",191,💔
Oh how I wish I could get mamia nappies over here! I packed a six month stash but sadly they’re all gone now .,110,💔
gn !! also i literally fucking forgot abt that video and how i recorded myself rapping it in 2017,97,💔
It hits me to my soul when someone makes fun of my accent. I have lived here 7 yrs in Southwest Mo. I am Originally from Southeast Mo. didn't realize hillbillies from the same state had such different dialects.,210,💔
"I'm abt to finish n power up Cards, Diamonds, headphones, emeralds, XPs & everything before it ends but hm",106,💔
Daghana ug unexpected blessings ni God sakoa today but dli ko fully maka celebrate because of someone dear to me :( how i wish makaadto ko,138,💔
Yeah too many people taking advantage of being slightly offended to get rid of stuff to destroy human culture then theres people out there actually fighting for world peece,172,💔
"SOoo... If excluded BW fr my ""Assistant"" pool No1 would understand. Being let down by your own just hits differently. I wish I knew how NOT to feel it professionally & personally. I JUST WANT BW 2 WIN! Why we give us a hard time, yet go hard for BM & others. #girlbossshxt",272,💔
"Its like screaming and no one can hear Life is pain You know how many times I've just wanted to give up? How many times I've thought about ending it Im not angry , Im in pain , it hurts tooooo much , I've had enough , and I hate everything , cause it hurts too much.",266,💔
good!!! i already sent it to my teacher. still have a few assignments to do tomorrow but i gotta catch up quickly,113,💔
Nothing hurts more than obeying your eyes to then waking up to realise the wrong file was exported... My heart is broken,120,💔
If you adore me when I’m being weird and goofy all the time I’ll love you forever,81,💔
"also, I highly disappointed from Sonu Sir!! I think @ArmaanMalik22 has mentioned his name in every interview and every concert! I nvr expected something like this to happen!!! It hurts! This industry is shittyyyyy!",214,💔
I apriciat you Cynthia I am with you and I want to win justice. We all know about mofti as well as you know now. But I think your dream isn't good to beat those people who live according to enemies and in pakistan its very hard to get justice. At the end you will lose.,269,💔
#Capitec that doesn’t take its clients serious. It’s been three months knocking at their branches and they can’t issue with neither Debit Card nor Credit card. Their technical Dept don’t know what the consultant did to block my account... 3 full months without any banking cards,278,💔
WHO THE FUCK DRAGGED SEUNGHUN WHILE I WAS SLEEPING ??????? i always miss everything,83,💔
Imagine having to keep yourself from liking almost all the posts on an account you follow and admire so they don't think you're a stalker...,140,💔
I miss you I hope you're doing ok I worry about you almost everyday Knowing you probably won't come back to twitter But I hope you're doing ok wherever you are I miss you so much,178,💔
I’m so sorry for how people hurt you and what they took from you it takes a lot of courage to stand up and regain your voice.,125,💔
I'm glad she got arrested. Prayer's to the other young lady family I can imagine the pain and hurt her family is going thru .,125,💔
“So you’re going to let Kumnandi watch TV the whole day?” Joh even I felt his pain,82,💔
We inna relationship ima let ya have ya freedom but once u fuck ova my trust I can’t wit ya no mo,97,💔
just stepped on a whole ass SEWING NEEDLE FACING UP and had to take it out i can’t breathe.,91,💔
"Did you ever play road rush where you wanted to buy a motorbike whereas there was no money in your wallet? You know what they say? ""--in your dreams""",149,💔
I know I purchased extra I could storage so apple need to gone head with this storage too full bs,97,💔
"Men please make your year of birth visible on your profile, I nearly fell for a 23 year old",91,💔
(B) why do i keep dreaming of a snake why?! Who is standing in the way of me and who i meant to be with who or doing sneaky things behind my back i can never take a break with this never,186,💔
"Tbh once I love you, all the huns that want me don’t even matter Inhliziyo ifuna wenaaaaaa",90,💔
"Today is my bestfriends birthday. Another year without him. I miss him so much. God needed him sooner tho, so I can accept that. Keep resting in paradise Jonathan. Love you always & forever!",190,💔
People be real brave over social media or txt but won’t pull up on a kid c’mon I want the smoke homie,101,💔
"A friend survived Oak Creek Masacre. She is a kind, gentle woman who couldn't be more gracious. I've since moved to FLA, but hope they are stronger than ever! #coexist GOD is everyone's.",186,💔
"-First caught your attention: taeyong -First bias: johnny -Current bias: taeil, mark, haechan -Bias wrecker: doyoung -First music video you watched: boss -Favorite song: yestoday -Your favorite ship: hyuckil",207,💔
my bro to my mum: i'm gonna cook spaghetti for lunch so i dont need money thanks my bro to me: can help me boil the spaghetti? can help me open the sauce bottle? cAn HeLp mE tO cOoK thE enTiRe ThiNg??,200,💔
There’s nothing worse then Lying there in the middle of the night feeling alone and worthless.,94,💔
Originally I was going to tweet that Mari hasn’t replied to me in a minute or two but then I got side tracked only to check my notifications and see that she still hasNt Answered me anyways .... heart been broken too many times,227,💔
"Woke up to the sad news of the passing on of @TamiweKa. Had I known that our last conversation would be the very last one, I would have told you how much of an incredibly gifted and amazing human you were. Rest in peace my friend",229,💔
can y’all send millie some good vibes please probably gonna be talking about this a lot sorry,93,💔
This is so disheartening When I knocked on your doors asking for help. I asked for a premise 2009/2010 when I was taking care of 6 children living with disabilities. I had a Wendy house at the back of my house accommodating abused women and you never helped me @WomenandBeyond,276,💔
"Sorry but big dick just isn’t for me ! I’m not built for it ! Don’t like it ! Im 34 now and I know what I want ! Big beautiful woman to take control of me, dominate me, I’m sorry I’m weird but it’s what I want big soft tits, big round ass and feet I can worship",261,💔
I know you're dramatic it's always a bit hard to make convo at first but you got it now and that's what matters,111,💔
bye twitter really came after me for my screen recording of the 3J performance bc BTS did a dance cover on a song that wasn’t theirs,132,💔
"Trading Artic reindeer , NR penguin ,R evil uni for a Gun in mm2 WL : Luger Or darkbringer Tags : #mm2 #Mm2trades #mm2tradings #adoptmeoffers #adoptmetrading #adoptmetrades #Adoptmetrades",187,💔
Steph is a good defender he’s just not a good 1v1 defender he plays great team defense,86,💔
"I can feel these words to the core of my heart... Bcz i lost my mum 4 years ago... And since then, life is not the same.",120,💔
"omg i am in a constant struggle being a weeb, kpop stan, and somebody who has a lot of reaction pics my camera roll is a DISASTER",129,💔
i feel you! got me overthinking what to write/include so i can *at least* secure an interview,93,💔
"I WANT HATORI TOO Lucky Kana and Mayu At this rate idk whos luckier, Tohru for getting Kyo or Kana/ Mayu for getting Hatori or Rin for being Hatsuharu's All I know is Im the unlucky one hmm cause I cant get either one of them",225,💔
"TUESDAY THOUGHTS DON'T let your past failure Rob you of your FUTURE success. DON'T let your past breakdown rob you of your future BREAKTHROUGH. Don't let your past sadness rob you of your future HAPPINESS. DON'T live in the past, LET GOD heal your HEART AND MIND. Amen",268,💔
STOP this makes me so happy im glad i got to make u laugh :( tbh ppl probs think im boring irl and twt is where i can be myself so it means a lot,145,💔
"Hafa, That Your Loader Wey You Dey Use Swag Us Never Chop Morning Food... #Una2Mumu",83,💔
ABAHHAHAHAHA I DISNT THINK HE WOULD SEE IT IM SORRY BABY I MANIFESTED U WE R GRATEFUL,85,💔
I went to college and played ECAC div III hockey in New Hampshire. Our team bus stopped there the morning after a game once. We overwhelmed the kitchen with our ‘To Go’ order but the inside looked awesome. The best places are/were the genuine places and genuine requires time.,276,💔
I’m okay with anything even cafe han and Bol kepçe... just take me back to Cyprus,81,💔
"why all the negativity, why is nobody supportive of you guys, it’s heartbreaking",80,💔
When you thought you were the one but you see her posting pictures without first sending them to you,100,💔
"Thank you, loved watching this show via you tube & when he sings Petrified it triggers so many emotions in me due to events I have & still am dealing with since last year",170,💔
Its nerve wracking to see names on the trends list nowadays if y’all know what i mean. Everyday its a different name with the same story,136,💔
heart been broke so many times i don’t know what to believe mama said it’s my fault it’s my fault i wear my heart on my sleeve,126,💔
"no these ain't no drugs, i know she worth it...but if this is how i'm feelin it's gonna work",92,💔
"Return to Twitch stream complete.. made the switch to Mixer because I liked the platform better... but with the recent news, had to switch back.",144,💔
Feeling worthless is such a horrible feeling thanks to those who help reassure me I'm not Jess. Jacinda. Urzila. Dave. Steph. Jana. Lizzy. Tamz. Amelia. Brodie. so lucky to have you,181,💔
"I just bought TLOU2 art book, an Ellie plushy, and the collector’s edition that comes with the Ellie mini statue. Help me.",122,💔
these nct x paskuhan edits makes me feel so even though i havent experienced paskuhan ever,90,💔
@kyoag arrest the other officers involved in Breonna Taylor's murder. Justice For Breonna,89,💔
FUckkkskkaoxns I've been fighting to work in LA for so long. I've gone through so much heartache and gave up so much to get here and I'm just so TIRED. I'm lucky there's still a strong animation industry back home but there's so many who are here because they don't have that.,276,💔
Lost my elder bro on this very day last month. A date i will never forget in my life. 23/05/2020. 3:30PM,104,💔
"we really need to do our research, it’s unfortunate because most of these businesses employ majority Black people",113,💔
"Thank you so much for sharing your story. The amount of people now sharing their experiences breaks my heart! I will add this to my list of microaggressions to be aware of, and hold others accountable when I see it and am safe to do so.",236,💔
How can you clear misconceptions with more lies? They don’t pay income tax ma’am!,81,💔
"Gentlemen you’re all kings stop allowing social media platforms to shift your focus and don’t allow it to rush you either, continue work on yourself until you become the man you should be.",188,💔
The cherry on top is she's homophobic and transphobic. The only time she's not homophobic is when she's trying to date me,121,💔
bruh i wish we can pick 1 day where our old friend can be our friend i HAVE TEAAA LMAOOO,88,💔
"SOMETIMES, THE PEOPLE YOU MAKE plans for, have their own plans, and it doesn't involve you.",91,💔
TRUE DHKEHFJS but i literally have every single dongkiz edit saved on instagram and the hashtag for them almost consists of all of my edits im tired of seeing my own edits,171,💔
You not no killer nor a demon You a king Stop letting niggas who ain’t even touch a diploma determine ya life style. Don’t follow be the trend!,143,💔
jimin telling me don’t give up every time i lose heart been broke too many times,80,💔
they just wake up in the morning after every game & be like “harden had 35? I gotta peep them highlights ” whole time If you watxh you be like “damn this nigga just missed 7 threes in a row and won’t stop shooting them then to make it up he keep lettin his man blow by him”,273,💔
NOOOOOOOthey said on their instagram story today tho that theyre gonna start ordering things by plane this week so hopefully itll speed things up :(,148,💔
then dont make things awkward sjjdks but fr just talk yknow it's not hard tell them about yourself and then just keep going from there,134,💔
"Knowing someone you stan and loved for a very long time is racist, really breaks my heart",89,💔
"Why? So u can be removing charges every few days abi, plus your transaction code only works once in 10 trys. You just using Wizkid to scam us., Yo shit ain't tight.",164,💔
"My professor pissed me off so bad one day...why did I get in my car, cut on “I hope”, cut the music up to the max, roll down my windows, and put my car in sport just to pass by him in the parking lot all while staring dead at him",229,💔
still can’t believe sbts is shutting down. rip to my cards and to my 2-3 stars in all cyphers hard mode u will be missed,120,💔
They actually went to school together and they were roomies. Please don't accuse someone wrongly,96,💔
"LMFAOOOOO LIZ PLS I honestly might tho, I'm tired of these compatibility issues!!!",82,💔
Please help beautiful Paloma she so deserves a loving caring family and forever home God Bless sweetheart love and paw hugs Linda xxx,133,💔
the thought of either of them getting stood up by the other is so fucking painful,81,💔
they're both rlly good but i liked the book more u should try reading his works! they'll make your heart go,107,💔
"I had THE worst night of my life. I'm so fucking pissed, I'm shaking. Like wtf man!! Ugh!! I feel like I'm reliving b.s from the past. My heart hurts so much.",158,💔
I just finished all the new lessons lmao good thing I’ve been saving all those glow sticks and levelling up my cards now i can sleep in peace but man that was fast just 2 hrs after releasing em #obeyme,201,💔
I don’t understand why every time I hit 60 followers i lose 2-5 followers so Ive been stuck in this infinite loop for the past month,132,💔
"songs that have elaborate explinations and underlyings never hit as hard as songs that be like ""nothing i do is good leave me aloneeee "" am i just dumb or is anyone else like that",179,💔
"This country is full of sick men, this is so disheartening . I feel for the mother, May her beautiful soul Rest In Peace!",121,💔
"When you go to bed tonight, the place most of us associate with safety. Take a moment to think about Breonna Taylor. She was sleeping when she was murdered. This woman had a life ahead of her, snatched away while she dreamt. #JusticeforBreonnaTaylor #NoJusticeNoPeace",267,💔
"“Mama said it’s gonna be alright, But mama don't know what it's like in my mind... Mama said that the sun gon’ shine, But mama don't know what it's like to want to die”",168,💔
"I don't feel so good, my puppy has 2 fractured elbows & I feel so sad for her she can't walk these are my fur kids and it hurts me to see her like this in pain",159,💔
"ARREST BRETT HANKISON, JONATHAN MATTINGLY & MYLES COSGROVE FOR THE MURDER OF #BREONNATAYLOR.",92,💔
it’s from friends chandler bing said it bc joey was like “when i had life insurance i puked catch on fire now i can’t ”,119,💔
i completely understand and ot12 + momoka does make a lot of sense since she isn’t with them anymore!! but same it just makes me feel bad because she’s the only one who isn’t there with them :( imagine she sees all of the “ot12” with only her excluded sad girl hours,266,💔
That’s how it’s gonna be G. People r slimey and only fw people when they think they can get something out of u. Just gotta block it out,135,💔
We already friends lol. Imma sleep now but I’ll definitely play with you tomorrow,81,💔
"Just a small portion of the pain you feel sheed, on soul we all feel it I’m praying for you and your family. Stay strong babe. You ain’t alone I promise.",153,💔
"Oh I'm gonna miss it!!! But I'll forever rmbr the masterpiece I really really enjoyed the story and all its plot twists, it was a wonderful read that kept me on my toes. And I love revisiting it bc it's written so nicely and the plot is just wow",245,💔
I'm not a sensitive person but I never want to lose something and someone I love so much,88,💔
the fact that when we finish a movie on rave we would watch all of gigis performance thats available on yt heart never been broke like this b4,142,💔
tiddies TIDDIES .... boobs bOobs BOOBIES titties ..... TITTIES tidDies TIDDIES tiddEs .. boobies tiddddiesss ....,113,💔
He’s climbing in yo windows he snatching yo people up trying to rape em so you need to hide ya kids hide ya wife and hide ya husband cause they raping anybody out here,167,💔
"gotta go get sum flowers, drop em off at my dawgs headstone I can’t believe u gone",82,💔
YESSSS YES LEGIT MY MOM TOLD ME LIKE A FEW YEARS AGO i was just like the stronger one i guess and i took him out...,115,💔
"who draws sasuke in great detail and says fuck him.... yes baby,, we would like to KSJDJSKSJ",92,💔
can’t believe i paid $25 overseas shipping and for what even more expensive than the book,89,💔
theyre rlly backed up rn RIPPPPPP plus theyve been ordering things by boat rn too i have two orders from them that have been sitting for almosg a month,151,💔
"You are busy consoling her for menstrual pains, another guy is rejoicing she is not pregnant. Life!",99,💔
I’m gonna go find a live to watch and hope someone can get me to calm down enough to sleep thank u to BTS and txt for never doing me wrong like everyone else,157,💔
Niggas steady hating for what look @my Instagram you see I don’t just play 2k nigga I hoop @_.amarion,101,💔
Long flat nails are my new favorite . I love my nails & im obsessed with this thumb nail !,90,💔
im sorry for making you go through this grief before you imagined you would RIP jazz king,89,💔
They were told it was taken out of context because the person is Afrikaans and doesn't know how to articulate themselves,120,💔
"Damn Superstar BTS is gone now I'm really gonna miss it I played it all the time I was level 90 had a bunch of R cards, money, diamonds, 3 star clears on all the hard songs noooooo I'm sad it's gone",198,💔
"You’re probably tired of me saying this but why does Tae look so sad ‘& uninterested? I NEED him to be happy, I WANT to see him smile and be the playful bright soul he was!",172,💔
"Why did I leave my house this morning I feel so insecure about myself I can't even look at myself in the mirror, oh well I guess I'll feed off of people's fake compliments since there's nothing really to compliment",214,💔
"2nd Attempt and wolf Sayo died again, as my SO went to feed her Tsugumi n her started fighting each other and yea",113,💔
Don’t matter where they come from they all new MM gunna match me I gots mecollar on .... Harriet,96,💔
"I lost way a lot of friends to car accidents, I really think about it to this day living with trauma.",101,💔
You Gotta Understand sometimes the Thing/Things you Love about a Person can jus Die & It Jus Is what it is ..,109,💔
nvm i’m not watching a whisker away atain i’m getting upset by just starting the movie,86,💔
Eastern Guilford and the community goes through so much I’m praying for all the families and friends that were affected by this tragic accident.. 4 children gone.. 8 devastated parents.. and hundreds of hurt friends,215,💔
"I gotta rehit the launch to crash to impulse. Look at my twitter for my messed up shot. And I’ll be down to play tomorrow cause I’m boutta sleep soon, so invite me whenever",172,💔
hold on..... let me finaggle I will get those pcs! can’t let headband joshua slip out of reach,94,💔
fucking bitch ass covid. i have so many plans & opportunities rn.......... but covid is stopping me,99,💔
Oh hey for once imma have a bf on my birthday. Funny thing is we both work and prob won’t see each other,104,💔
"If u hv 1% involvement in the murder case. I pray to Jagannath ji... U and family will feel the same pain, even more and worst than Sushant's family going through. Millions of people curse u.. hope u get ur KARMA soon.. #FIRForSushantUnder302",242,💔
I felt that shi when Cardi said “ it’s gon’hurt me to hate ya but love ya is worse “,84,💔
The Kingdom of Saudi Arabia has decided to allow only local Pilgrims of different nationalities to attend #Hajj1441 in limited numbers. International Hajj has been CANCELLED. Ya Allah have mercy upon us #Hajj2020,212,💔
Drop a heart for me (1) You're cute (2) I love you (3) Best person on twitter (4) I like you (5 ) sister (6 ) Crush (7) Good personality (8) I don't know #copied,161,💔
bitch used look up to me now wanna be my enemy remember you was a fan before all this,85,💔
Just watched Season 4 of @13ReasonsWhy & I’m going to need a few days to deal with what happened #13ReasonsWhy #13reasonswhy4,125,💔
Bruh deleted IG and mfs tryna delete my meme acc pain guess I have to return again,82,💔
I’m literally sad asab all day everyday & nobody notices because i put a big smile on around everybody whole time im screaming for help,135,💔
2020 ain’t my year I lost both of my favorite aunts in a year this shit crazy how y’all are two people that raised me but never met my child I been through to much from the streets to jail and being shot at all shit I can handle but losing people close to me I can’t man I’m hurt,279,💔
Aww damn my heart goes out to you and your family along with my prayers. This is tough. Pls take all the time you need to grieve.,129,💔
Bitcoin: $9620.4 -7.07 last 1 Hour (-0.07%) -42.57 last 5 Hours (-0.44%) +202.91 last 24 Hours (+2.15%) #BitcoinPriceUpdates #Bitcoin #HourlyCrypto #CryptoUpdates #Crypto Powered By @CryptoCompare API,200,💔
Happy Birthday Sis! I Wish You Were Here To See How Big & Amazing Gavin Lay Lay & Kevin Are ! They’re Getting So Big We Miss & Love You ! May You Continue To Watch Over Us & Rest In Peace #RIPDanny #E4D,202,💔
Really wanted to see her when I was in btz over the weekend. But time didn't let us meet,88,💔
the crudest thing you can do to yourself is to hurt yourself to please somebody else,84,💔
TUESDAYS WITH JAE THURSDAYS WITH DOPIL FRIDAYS(AND WEEKENDS) WITH YOUNGK ))): <3,80,💔
"americans will die. japan has MOTHER3, we are dying with nothing cool as the things Japan has aaaaa",99,💔
Missing my girl... This is why I can’t allow myself to stay up so late. Just get lost in thoughts. Sleep is my temporary escape.,128,💔
Netflix series Caliphate - just broke my heart in the last episode!! #netflix #bingewatch,89,💔
You think i will leave you for that foolthat big for nothing guyGodforbid.(OLA)i just can't do without you Now she being bully day and night by that big fool,157,💔
"SO sorry, Bunny. I know how much he loved you & Delaney. He was a good man with a big heart.",92,💔
Mental health program at an era where people can be judged without prejudice... The fans should ask the agencies to reconsider allowing their idol to be in this kind of entertainment which might help or might worsen if improperly handled,237,💔
my cat steps on my keyboard and coincidentally steps on the power button long enough to turn it off. Thanks catto,113,💔
"I'm never going to my high school reunion. Since Mifflin kicked me out for no reason, and mostly the entire school hated me for no reason also. Going back would bring back haunted memories Felt like everyone at that high school wanted me dead.",243,💔
"Its been a year, one long year since my eyes fell witness to that glorious person you are",89,💔
my first request is to delete that dot emoji and make sure there's no space betweet brightwin gmm please don't hurt my clowns feeling,133,💔
i’m literally going to punch a fucking wall like a man who can’t solve his own problems omg No,94,💔
"Yes--no compassion for others (and their pets), who are suffering horribly from these huge ""bombs"" constantly going off. It's ridiculous. I have family members with PTSD and they literally start shaking when these bombs go off. We can't live like this.",252,💔
Bathong. So kea gowa right and rn during my mgowo I stay up alll night binging/listening to music. Today I slept at 4:30. It's now 7:40 My sister woke me up like the house is burning just to inform me of her mgowo saga. Hun made me coffeeke tlo robala neng? . BeingASister.,273,💔
I JUST WANNA SEE @sweetlilcelly it’s not fair my best friend has to live a bagillion miles away,95,💔
ok she didn’t see it so let me tag @cosmicluvie @angelbae__ and vanish real quick,81,💔
NOOOO NOT ME ALMOST EXPOSING THIS ACCOUNT TO AN IRL AND THEM QUESTIONING STILL PLSVAHESHHS PLS NO JNODUEEHGDDGGEEGEGGD BYE I HOPE I GET S WORDED NOW PLS NO,155,💔
"I know somehow it wouldn't happen, but maan it's still hurts... I hope jisoo will be in that drama... I guess I'm gonna search a new series on my watch list.",157,💔
damn why everyone have me blocked so much going on on the tl and i cant see anything,84,💔
Tbh i had no idea who you were until you started @ing mebut then I remembered i think I followed you from a gc,110,💔
Tq so much for this information I love him so much plz ye Jo Salman ko doshi bana rahe hai na jald hi sab jhuta samne sajaye I pray for him nd too sushant,154,💔
Ima 95 on lock this is PAINNNN @HollywoodDaDemi @KPsTime y’all ever go through this???,86,💔
when you know something is not good for your mental health but you still HAVE to do it cant wait for this to over,113,💔
What would you say? until they rest? Did you say to hurt mentally? I hate what you don't realize ... damn I'm sick of it. Im cryㅠㅠㅠ this is hurts,145,💔
I'm sending you love and healing energy for your baby hope she feels better in the morning and that you're able to get a little rest,132,💔
my mom sent me a picture of salmon mentai and i could already taste it in my mouth #GiveBriHerSalmonMentai2020,110,💔
Tony is trending. I don't know which Tony y'all talking about but I miss Tony Stark so much,91,💔
"i regret not buying physical copy of tfbw, my pc hates high graphics lol _(:з」∠)_",81,💔
"Beyonce makes crap music now. I miss ""4"" Beyonce... ""I miss you"" Beyonce. Now she just says ish over weird beats or features on gimmick songs for clout",151,💔
"I was not speaking w my dad due to his struggles getting back in drugs, 4 months ago he died suddenly of cardiac arrest. It kills me everyday that I couldn’t speak w him one more time, tell him that I love him. I feel yr pain so much! I hope he knows I truly loved him!",269,💔
"I don't get it, I slept well, had a nice day yesterday, today's someone's birthday too, it's supposed to be a good day, but then this happens and I can't breathe properly",170,💔
Never felt so much attached to a person. He didn't deserve this kind of ending. We want justice for sushant. @MumbaiPolice #BeFairInSSRMurderCase #SushantSinghRajput #FIRForSushantUnder302,188,💔
sorry this has been in my drafts for too long so i’m opening delulu hours @TXT_members,86,💔
Main chahthi hun mairy bataay bagair hi mujaah sb birthdaaay wish karainn P.S(giftsss bh day dain),98,💔
I got highlights bc I wanted a new look but I also thought about him liking white bitches and wanted to be a blonde- this was 2days ago,135,💔
"Omg sometimes the fans really crossed the line. As a jisoo fan , i'm ashamed to have co-fans like that. If you don't like other members, go ahead . But please don't insult them like we know everything about their life. The girls love and care each other and we here-",266,💔
i say that w/ a hint of sarcasm cuz i know it goes deeper than that. esp for Black & Indigenous trans women of colour white supremacist patriarchy is ingrained in the arts,171,💔
"not saying i don’t genuinely enjoy kpop i do, but some people literally suck the fun out of it, especially when they start arguing over music like shut the fuck up. my fav part of kpop culture is fancam a",204,💔
This just unbelievable we literally just talked & seen each other & now you’re gone,83,💔
my pug is 15 and a diabetic. So far she has quality of life but when she doesn’t I hope I can let her go. Your pug had a good life with lots of love and you have wonderful memories.,181,💔
And honestly they not beating the heat in 2013/2014 either Kuz kawhi was the only player in the world who Kould guard lebron 1v1,128,💔
"Ask your vet if there's something you can give him to ease his anxiety. I had a rescue dog I gave puppy Prozac for a while. Especially this time of year when fireworks are everywhere. Benadryl helps, too. Or CBD oil if vet approved. Poor baby.",243,💔
"WOW WTF. YOU SERIOUSLY MAKE ME SO FUCKING HAPPY. it's one am, and i have to restrain myself from sending clingy paragraphs 2 u",126,💔
hansol bro.. go eat bro... i can't have u dying on me... that's like... equivalent to my heart dying,100,💔
Some of u don’t have siblings who bully ur music and it rlly shows please stop just let me live,95,💔
EXPOSE YOUR PHONE - my cousin - i didn’t reply - my half-sister - 7 - an iPad unboxing video - iPad unboxing videos - jaelyn - elijah daniels - my best friend - peaches- - no - yeth - 1 - - jungkook Emoji for the questions :)),226,💔
"for me it’s 2yeon, MiChaeng, and anyone that ships with sana- i’m JUST kidding don’t come for me-",97,💔
"Wow that's great, I wish I could do that too, I'll probably wake up late if that happens I study in a catholic school as well but it's 45-minute-drive away from my house",169,💔
"I’ve definitely tweeted this before, but you *MUST* watch the following on @NetflixUK - 13th - When They See Us Both by the incredible @ava You’ll be shocked and horrified, but probably not surprised which is terrifying",219,💔
i've always had my phone like this having loads of apps clogging my homescreen makes me angry,93,💔
nooooo don’t vandalize my whiteboard with those lines it is overlapping other people’s doodles,94,💔
my brother:you deserve someone good not someone crappy. Just wait and dont get your hopes up or youre gonna get hurt me: my heart already hurts,143,💔
"@skaijackson what is it like knowing u ruined a kids life over a meme? His family has no job, no source of income and probably can barely afford food and rent. All meanwhile you are in your nice cozy home enjoying life.",219,💔
Yes very Cruel.. #ShushantSinghRajput #ShushantSinghRajput #BoycottNepotism #ShushantSinghRajput #BoycottNepotism #ShushantSinghRajput #BoycottNepotism #ShushantSinghRajput #BoycottNepotism #BoycottKaranJoharGang,212,💔
"Can't trust yuta anymore he gone just like them other people (Johnny), men ain't shit, if i dye my hair blond then there go my fucking hair, dead just like everyone's chances who aren't blond",191,💔
"You took off from Accra to Tamale 7 days ago now and you are yet to arrive here in Tamale. No yawa, Abigail, keep the Ghc300 n enjoy.",133,💔
Bruh he wouldn’t be taking no damn 30 shots per game either he would avg like 22 points playing with the spurs Kuz pop not going for all that stupid shit he do in the games,172,💔
"make sure to add ""all gay men in gacha are femboys and flamboyant"" to this thread",81,💔
i m the same thing y’all did and i was so much fun of y’all day to me pick up my mom and dad and i was so good omg was the day that we were going back and we went back and went to go hang out with her and she told her she was gonna she didn’t wanna go hang urself with it,271,💔
"Sadly the response on the thread was reminiscent to the response of my own parents when I came out last year— I have not spoken to them or any of my family for year by their choice, not mine, so this experience has been extremely triggering for me.",248,💔
EXPOSE YOUR PHONE - gathering gc - crushes i think idk - don’t have it - idk - jikook cute moments - idk it doesn’t pop up - gathering gc - an account - online friend - an account - no - like 3 lol - yes - - jikook Emoji for the questions :)),242,💔
so everybody religiously hates hot shower but dababy had one of the best verses of 2019 on that song,100,💔
"Tis so sad. I don't think I prayed well on 31st of December's eve, I want to go back and pray again.",100,💔
"You just make me cry again this morning, but thank you all the same, I miss my Mom",82,💔
oh my god aren’t whites so oppressed very heartbreaking maybe if u jump off a bridge u won’t have to deal with it,113,💔
i hate when ppl reply with ‘ok’ to everyrhing like r u trying to make me feel studpid,85,💔
"I am in so much pain. My throat hurts. My head hurts. My body hurts. But the worst part is how helpless I feel. I can’t protect any of the people I love from this virus that I might have given them without even knowing. I can’t take a pill for this , I just have to bear it.",274,💔
@akaaxie cult heart been broke so many times ii dunno what to believe momma said it’s my fault it’s my fault i wear my heart on mysleeve,136,💔
"I came home Sunday for Father’s Day and my dads birthday ,no lies I left the south at 10pm Cos wow I really couldn’t be about that cold life and now imagine also the whole of Monday",181,💔
@madisonbeer it make me cry when i saw you are following 31.6k and even tho i am not their ahaha,96,💔
"There's nothing more painful than losing a child, no matter how old that child may be. How horrific for his family.",115,💔
"I know what was on that laptop. I know we will never see it nor should we. I know the cops that saw it were physically sicken by it, as anyone would be. I just can’t confirm that these officers saw it. It wouldn’t surprise me b/c they would want to eliminate anyone who saw it.",277,💔
"#ElijahMcClain’s story brings me to tears instantly. Breaks my heart learning about another innocent and precious life being forcefully taken away at the hands of pigs. Cops cannot be the judge, jury and prosecutor in the streets. We demand reform. #SayHisName",260,💔
i don’t care bruh. its not that i don’t want to. i jus don’t care enough to care anymore. heartless asf bruh.,109,💔
I keep telling myself it’s just a game... but... I just can’t... #LastOfUsPartII,80,💔
"i had a friend who was in a vvv cute relationship. the girl's family was very conservative and they found out. she had her phone taken away & at one point they were talking by editing a google document yea, they broke up",220,💔
"i said i did on my other account and people came after me like damn, forgot opinions were illegal",97,💔
Idk why but tonight I’m missing TaDoe a li more. That was my bsf man literally from Tate Dr & Selma St. it was always that way,126,💔
"Some of y’all really don’t have no type of respect or morals for YOURSELF, that shit is disgusting",98,💔
